customer_id,gender,age_years,children_count,family_size,family_status,education_level,housing_type,owns_car,owns_property,monthly_income,income_type,employment_years,occupation,organization_type,contract_type,current_credit_amount,current_loan_annuity,goods_price,bureau_account_count,active_credit_count,closed_credit_count,bureau_credit_amount,bureau_debt_amount,bureau_credit_limit,bureau_overdue_amount,bureau_overdue_days,bureau_overdue_account_count,credit_prolongation_count,total_installments,total_amount_due,total_amount_paid,total_late_payments,total_on_time_payments,average_payment_delay,total_payment_delay_days,payment_difference,on_time_payment_ratio,payment_coverage_ratio,previous_application_count,previous_approved_count,previous_refused_count,previous_credit_amount,previous_avg_credit,previous_avg_annuity,previous_avg_down_payment,avg_credit_card_balance,max_credit_card_balance,avg_credit_limit,total_card_drawings,total_card_payments,avg_minimum_payment,avg_credit_utilisation,max_card_dpd,max_card_dpd_default,pos_account_records,avg_pos_installments,avg_future_installments,pos_dpd_count,max_pos_dpd,max_pos_dpd_default,current_dti,bureau_dti,previous_approval_ratio,bureau_overdue_ratio,city_tier,occupation_band,indian_household_size,synthetic_spending_ratio,food_expense,rent_expense,education_expense,healthcare_expense,transport_expense,utility_expense,discretionary_expense,synthetic_total_expense,synthetic_total_emi,available_surplus,monthly_savings,savings_rate,savings_balance,fd_amount,rd_contribution,upi_spending,upi_transaction_count,digital_payment_ratio,sip_contribution,mutual_fund_balance,ppf_contribution,nps_contribution,health_insurance,life_insurance,insurance_premium,insurance_payment_consistency,cash_flow_mean,cash_flow_std,cash_flow_min,cash_flow_negative_months
443774,M,55.70431211498973,1,2.0,Widow,Secondary / secondary special,House / apartment,Y,Y,121500.0,Working,,Drivers,Self-employed,Cash loans,215640.0,11137.5,180000.0,4.0,1.0,3.0,686770.02,23405.67,0.0,0.0,0.0,0.0,0.0,43.0,679037.85,679037.85,0.0,43.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,830880.0,830880.0,42863.265,0.0,,,,,,,,,,44.0,956.0,737.6666666666666,0.0,0.0,0.0,0.0916666666666666,0.1926392592592592,1.0,0.0,Tier_3,Salaried,2,0.6606116113826428,57269.15,658.83,5571.16,4409.74,6601.23,5754.21,5951.66,86215.98,11137.5,24146.52,13180.48,0.1085,198745.7,0.0,0.0,32122.13,51,0.3726,0.0,0.0,0.0,0.0,1,0,238.95,0.9167,22120.53,7778.62,6270.71,0
429487,F,56.81314168377824,0,1.0,Separated,Higher education,House / apartment,N,Y,90000.0,Pensioner,,,XNA,Cash loans,123637.5,8923.5,112500.0,1.0,1.0,0.0,110038.5,80734.5,0.0,0.0,0.0,0.0,0.0,2.0,67918.905,67918.905,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,60750.0,60750.0,12491.415,0.0,,,,,,,,,,3.0,14.0,11.0,0.0,0.0,0.0,0.09915,0.89705,1.0,0.0,Tier_3,Other,2,0.6779453597753285,38725.52,536.84,0.0,8285.57,6800.13,3569.9,3016.56,60934.52,8923.5,20141.98,9103.44,0.1011,336796.69,0.0,0.0,37421.97,66,0.6141,0.0,0.0,0.0,0.0,0,0,0.0,0.0,22944.75,8472.12,7212.23,0
110356,F,42.76522929500342,0,2.0,Married,Secondary / secondary special,House / apartment,N,Y,157500.0,Working,6.365503080082136,Managers,Security,Cash loans,942300.0,27679.5,675000.0,4.0,2.0,2.0,1575000.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,1041965.955,1041965.955,2.0,84.0,2.0,2.0,0.0,0.9767441860465116,1.0,4.0,4.0,0.0,662377.5,662377.5,46964.34,0.0,3291697.68,4607244.135,4875000.0,544950.0,735696.81,163651.8975,8.978239116666668,0.0,0.0,49.0,394.0,177.0,0.0,0.0,0.0,0.1757428571428571,0.0,1.0,0.0,Tier_3,Salaried,3,0.5687885579895449,60177.91,1360.05,0.0,8789.94,7974.08,5914.16,7410.86,91627.0,27679.5,38193.5,21545.13,0.1368,253139.41,0.0,0.0,37284.08,83,0.4069,0.0,0.0,0.0,0.0,1,0,149.84,0.9167,31082.2,10650.83,13066.36,0
174225,M,36.7501711156742,1,3.0,Married,Secondary / secondary special,House / apartment,Y,Y,180000.0,Commercial associate,16.238193018480494,,Industry: type 5,Cash loans,545040.0,25537.5,450000.0,15.0,9.0,6.0,3374415.72,705042.72,90137.025,0.0,0.0,0.0,1.0,10.0,123636.465,123636.465,0.0,10.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,105970.5,105970.5,12377.34,10881.0,,,,,,,,,,11.0,90.0,39.0,0.0,0.0,0.0,0.141875,3.916904,1.0,0.0,Tier_2,Other,4,0.8265726934995322,79569.95,3592.3,16370.12,11748.35,23261.85,14240.52,5834.3,154617.39,25537.5,0.0,0.0,0.0,0.0,0.0,0.0,74724.29,498,0.4833,0.0,0.0,0.0,0.0,1,0,344.54,0.9167,5513.23,13707.16,-16337.75,4
129910,M,23.72347707049966,0,2.0,Married,Secondary / secondary special,House / apartment,N,Y,135000.0,State servant,,Core staff,Military,Cash loans,900000.0,32017.5,900000.0,5.0,2.0,3.0,1737103.5,654385.5,0.0,0.0,0.0,0.0,0.0,37.0,747796.77,758821.77,0.0,37.0,0.0,0.0,11025.0,1.0,1.014743310538771,13.0,10.0,3.0,801094.5,624391.5,69820.08,9785.25,,,,,,,,,,48.0,262.0,187.33333333333331,0.0,0.0,0.0,0.2371666666666666,4.8473,0.7692307692307693,0.0,Tier_3,Salaried,2,0.5428072875592204,50372.73,1317.82,0.0,4171.85,4959.84,7480.31,11581.87,79884.42,32017.5,23098.08,10296.58,0.0763,170385.61,0.0,0.0,21765.24,38,0.2725,0.0,0.0,0.0,1149.94,0,0,0.0,0.0,20495.48,7896.45,4373.45,0
395491,F,66.74332648870636,0,1.0,Widow,Secondary / secondary special,House / apartment,N,Y,99000.0,Working,3.3182751540041067,Sales staff,Business Entity Type 3,Cash loans,213948.0,21289.5,189000.0,1.0,0.0,1.0,72495.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,171494.19,171494.19,0.0,11.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,0.0,286560.0,286560.0,32378.31,0.0,,,,,,,,,,12.0,102.0,71.0,0.0,0.0,0.0,0.2150454545454545,0.0,0.4,0.0,Tier_2,Salaried,1,0.7020200737793753,41755.89,2173.71,0.0,4313.44,10653.04,4337.54,6377.07,69610.69,21289.5,8099.81,3115.66,0.0315,53947.39,0.0,0.0,27302.54,34,0.3922,0.0,0.0,0.0,171.62,0,0,0.0,0.0,9448.1,9103.34,-7934.63,3
137576,F,59.279945242984255,0,2.0,Married,Secondary / secondary special,House / apartment,N,Y,112500.0,Pensioner,,,XNA,Revolving loans,495000.0,24750.0,495000.0,8.0,2.0,6.0,1828675.17,551110.275,0.0,0.0,0.0,0.0,0.0,31.0,518134.185,674302.185,5.0,26.0,57.0,57.0,156168.00000000003,0.8387096774193549,1.3014045483217829,7.0,3.0,3.0,679635.0,661761.0,37225.755,23278.5,,,,,,,,,,27.0,524.0,419.0,0.0,0.0,0.0,0.22,4.898758,0.4285714285714285,0.0,Tier_3,Other,3,0.6862142870003257,50108.65,1669.67,0.0,6911.17,6214.56,4893.0,4771.72,74568.77,24750.0,13181.23,6010.79,0.0534,241611.54,45456.38,0.0,39111.7,41,0.5245,0.0,0.0,1036.97,386.14,0,0,0.0,0.0,8453.63,13270.76,-12971.34,3
248783,M,63.62217659137577,0,2.0,Married,Secondary / secondary special,House / apartment,N,Y,90000.0,Pensioner,,,XNA,Revolving loans,202500.0,10125.0,202500.0,5.0,1.0,4.0,474601.95,0.0,0.0,0.0,0.0,0.0,0.0,46.0,317428.60500000004,317428.60500000004,0.0,46.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,268758.0,268758.0,21580.245000000003,0.0,,,,,,,,,,49.0,657.0,340.5,0.0,0.0,0.0,0.1125,0.0,1.0,0.0,Tier_1,Other,1,0.8731308445265777,37762.31,2516.14,0.0,9109.34,14218.15,4960.68,4982.6,73549.22,10125.0,6325.78,3737.77,0.0415,8862.15,0.0,374.07,57332.01,30,0.7795,0.0,0.0,0.0,0.0,1,0,124.64,1.0,6177.26,7823.29,-7513.08,4
357982,F,56.47091033538672,0,2.0,Married,Secondary / secondary special,House / apartment,N,N,225000.0,Pensioner,,,XNA,Cash loans,1350000.0,126225.0,1350000.0,5.0,0.0,5.0,1362415.5,0.0,0.0,0.0,0.0,0.0,0.0,25.0,201645.18,201645.18,2.0,23.0,11.0,11.0,0.0,0.92,1.0,2.0,2.0,0.0,182250.0,182250.0,17136.045,4500.0,,,,,,,,,,29.0,447.8333333333333,266.8333333333333,0.0,0.0,0.0,0.561,0.0,1.0,0.0,Tier_3,Other,1,0.5750426140908886,62477.37,4527.32,0.0,11717.7,16664.84,12133.54,24415.58,131936.35,112500.0,0.0,0.0,0.0,0.0,0.0,0.0,47048.19,119,0.3566,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-27680.37,19566.46,-67894.99,11
323903,F,43.07460643394935,1,3.0,Married,Higher education,House / apartment,N,Y,180000.0,State servant,3.249828884325804,Core staff,Security Ministries,Cash loans,457312.5,36261.0,373500.0,8.0,6.0,2.0,2513178.0,1334092.5,0.0,0.0,0.0,0.0,0.0,31.0,211095.99,284445.99,0.0,31.0,0.0,0.0,73350.0,1.0,1.3474722565786303,2.0,2.0,0.0,231057.0,231057.0,13299.93,0.0,1190537.775,1190537.775,1755000.0,246726.63,17788.59,41771.880000000005,5.291279,0.0,0.0,11.0,216.0,173.0,0.0,0.0,0.0,0.20145,7.411625,1.0,0.0,Tier_3,Salaried,3,0.5113648061940818,65734.86,519.19,8401.58,5160.83,3603.27,8625.94,17508.13,109553.8,36261.0,34185.2,18701.79,0.1039,323344.11,0.0,1141.62,38969.44,48,0.3557,0.0,0.0,0.0,0.0,1,1,453.23,0.8333,35021.4,15908.38,8889.98,0
126224,M,52.63244353182751,0,2.0,Civil marriage,Secondary / secondary special,House / apartment,Y,N,180000.0,Working,3.9452429842573578,Laborers,Business Entity Type 3,Cash loans,252000.0,12928.5,252000.0,2.0,1.0,1.0,2564100.0,1298414.52,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071825,7.213414,,0.0,Tier_3,Salaried,2,0.6090395489100925,67636.44,4510.77,0.0,11644.87,16370.59,4315.11,15961.1,120438.88,12928.5,46632.62,19674.71,0.1093,144895.22,0.0,0.0,62114.18,100,0.5157,1929.68,61975.74,0.0,1641.85,0,0,0.0,0.0,44018.16,12401.8,26081.18,0
351862,M,25.73579739904175,0,1.0,Separated,Higher education,House / apartment,Y,Y,256500.0,Working,3.2279260780287475,Sales staff,Trade: type 2,Cash loans,1227901.5,50139.0,1129500.0,1.0,1.0,0.0,45000.0,5221.89,0.0,0.0,0.0,0.0,2.0,8.0,50303.025,50303.025,0.0,8.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,157356.0,99150.75,10197.585,23400.0,,,,,,,,,,10.0,112.0,68.0,0.0,0.0,0.0,0.1954736842105263,0.020358245614035,0.3333333333333333,0.0,Tier_3,Salaried,1,0.48136217378105556,80034.0,1328.23,0.0,8453.05,11395.67,14690.01,33966.05,149867.01,50139.0,56493.99,40880.2,0.1594,533752.42,67828.72,0.0,51285.82,89,0.3422,0.0,0.0,0.0,0.0,0,0,0.0,0.0,63580.02,13609.19,30102.39,0
137835,F,61.53867214236824,0,1.0,Widow,Secondary / secondary special,Municipal apartment,N,Y,135000.0,Pensioner,,,XNA,Cash loans,562491.0,23962.5,454500.0,5.0,2.0,3.0,1180800.0,284931.0,0.0,0.0,0.0,0.0,0.0,47.0,1329318.99,1342186.74,8.0,39.0,50.0,63.0,12867.749999999996,0.8297872340425532,1.009679956501637,5.0,4.0,1.0,1137348.0,788735.25,68596.965,0.0,0.0,0.0,3420000.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,927.5,636.6666666666666,3.0,24.0,24.0,0.1775,2.1106,0.8,0.0,Tier_1,Other,1,0.5965436753601118,39508.87,4725.27,0.0,9603.67,14030.75,6775.66,11639.92,86284.14,23962.5,24753.36,10372.58,0.0768,359768.8,131521.79,0.0,35316.67,101,0.4093,2865.07,76517.84,0.0,0.0,0,1,208.31,0.75,21766.64,17823.34,-16101.6,2
344604,F,64.73100616016427,0,1.0,Widow,Secondary / secondary special,Municipal apartment,N,Y,135000.0,Pensioner,,,XNA,Cash loans,390960.0,16695.0,337500.0,1.0,0.0,1.0,270000.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,272601.855,265797.855,2.0,15.0,9.0,9.0,-6804.0,0.8823529411764706,0.975040522009654,5.0,4.0,1.0,713250.0,713250.0,45499.5,0.0,,,,,,,,,,19.0,376.5,329.0,0.0,0.0,0.0,0.1236666666666666,0.0,0.8,0.0,Tier_3,Other,2,0.6442173372596974,39742.42,2074.74,0.0,12326.35,18488.68,10101.68,9501.38,92235.25,16695.0,26069.75,11697.89,0.0867,293911.28,76923.9,0.0,53541.19,127,0.5805,0.0,0.0,0.0,0.0,0,1,306.71,1.0,21107.76,12592.47,1801.08,0
356642,F,39.898699520876114,0,1.0,Separated,Secondary / secondary special,House / apartment,N,Y,135000.0,Working,,High skill tech staff,Business Entity Type 2,Cash loans,405000.0,14674.5,405000.0,17.0,6.0,11.0,2597041.08,849936.1950000001,4546.305,0.0,0.0,0.0,0.0,57.0,1022308.695,987707.745,5.0,52.0,20.0,35.0,-34600.950000000004,0.912280701754386,0.9661541076885783,7.0,6.0,0.0,1575139.5,1575139.5,101334.6,41322.33,0.0,0.0,14535000.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,684.5,405.25,0.0,0.0,0.0,0.1087,6.295823666666667,0.8571428571428571,0.0,Tier_3,Salaried,1,0.5229223165037671,44227.26,855.07,0.0,5811.83,9474.86,3040.41,13928.92,77338.35,14674.5,42987.15,28426.51,0.2106,1098229.76,0.0,0.0,29806.77,26,0.3854,6730.38,131777.47,0.0,0.0,0,0,0.0,0.0,43199.74,9000.64,29050.26,0
121178,M,30.250513347022583,2,4.0,Married,Higher education,House / apartment,Y,Y,180000.0,Working,9.409993155373032,Security staff,Government,Revolving loans,495000.0,24750.0,495000.0,3.0,1.0,2.0,361994.625,88789.5,0.0,0.0,0.0,0.0,0.0,69.0,367203.78,367203.78,1.0,68.0,1.0,1.0,0.0,0.9855072463768116,1.0,7.0,6.0,1.0,423616.5,423616.5,33555.96,17392.5,,,,,,,,,,74.0,672.6666666666666,327.43333333333334,0.0,0.0,0.0,0.1375,0.493275,0.8571428571428571,0.0,Tier_3,Salaried,4,0.6638241989092818,71892.08,1273.27,9942.99,16002.46,13651.71,6725.84,12202.07,131690.42,24750.0,23559.58,14869.33,0.0826,403322.49,0.0,0.0,85723.44,196,0.6509,0.0,0.0,0.0,0.0,0,1,255.3,0.8333,17545.33,16651.1,-7072.99,3
427407,F,31.71252566735113,0,2.0,Married,Higher education,House / apartment,Y,Y,202500.0,Commercial associate,,Managers,Business Entity Type 1,Cash loans,634360.5,27004.5,567000.0,9.0,3.0,6.0,1972929.735,710042.58,5645.88,0.0,0.0,0.0,0.0,75.0,2148977.835,2688899.535,14.0,61.0,28.33333333333333,37.0,539921.7000000001,0.8133333333333334,1.2512458207834425,8.0,7.0,0.0,2664036.0,2586559.5,143129.07,15113.25,0.0,0.0,9180000.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,1025.6666666666667,713.1666666666666,4.0,8.0,8.0,0.1333555555555555,3.506383111111111,0.875,0.0,Tier_3,Other,2,0.5715786444256148,80947.93,883.16,0.0,6837.94,10886.63,7760.95,27172.18,134488.79,27004.5,41006.71,28374.92,0.1401,245767.2,47311.96,0.0,59434.18,372,0.4419,8101.7,116805.44,0.0,0.0,0,1,141.1,0.8333,44636.63,17480.03,15269.79,0
186223,F,60.936344969199176,0,1.0,Widow,Higher education,House / apartment,Y,Y,202500.0,Pensioner,,,XNA,Cash loans,675000.0,26541.0,675000.0,4.0,2.0,2.0,686349.0,233918.82,45081.18,0.0,0.0,0.0,0.0,121.0,799415.595,637339.5,23.0,98.0,141.0,185.0,-162076.095,0.8099173553719008,0.7972567760577651,5.0,5.0,0.0,458743.5,355700.25,36825.975,17809.2,1736121.915,1914785.325,2340000.0,171706.13999999998,162540.0,88484.52375,16.8885627,39.0,0.0,47.0,430.0,208.5,0.0,0.0,0.0,0.1310666666666666,1.1551546666666668,1.0,0.0,Tier_2,Other,1,0.5874447345659555,50622.04,4665.47,0.0,10583.35,32116.76,12558.62,11495.07,122041.31,26541.0,53917.69,22472.36,0.111,161395.13,0.0,0.0,46385.39,249,0.3801,0.0,0.0,0.0,0.0,0,0,0.0,0.0,56072.71,22458.11,3365.97,0
193216,F,26.680355920602327,2,4.0,Married,Secondary / secondary special,House / apartment,N,Y,112500.0,Commercial associate,,Core staff,Trade: type 7,Cash loans,254700.0,14751.0,225000.0,2.0,1.0,1.0,147307.005,15124.5,0.0,0.0,0.0,0.0,0.0,12.0,89954.865,89954.865,0.0,12.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,76437.0,76437.0,7496.955,0.0,,,,,,,,,,13.0,156.0,78.0,0.0,0.0,0.0,0.13112,0.13444,1.0,0.0,Tier_2,Other,3,0.7711110152692189,65094.71,653.0,4568.15,4607.98,6918.16,4907.99,11079.93,97829.92,14751.0,0.0,0.0,0.0,0.0,0.0,0.0,54145.29,57,0.5535,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-3953.61,10422.11,-18788.69,8
238996,F,56.851471594798085,0,2.0,Married,Higher education,House / apartment,N,Y,103500.0,Pensioner,,,XNA,Cash loans,148500.0,14593.5,148500.0,9.0,3.0,6.0,1770008.04,869305.5,0.0,0.0,0.0,0.0,0.0,149.0,724779.585,685752.21,25.0,124.0,173.33333333333334,245.0,-39027.375,0.8322147651006712,0.9461527672582004,6.0,5.0,0.0,216513.0,188361.0,18820.755,6612.75,827587.1367857143,1436178.42,3615000.0,112455.0,219225.195,70497.99107142857,7.608346038095238,8.0,8.0,41.0,289.0,127.0,4.0,12.0,12.0,0.141,8.399086956521739,0.8333333333333334,0.0,Tier_3,Other,2,0.6361055252453474,40930.5,749.98,0.0,5185.29,10613.09,4944.7,4194.71,66618.27,14593.5,22288.23,11401.64,0.1102,472534.29,0.0,0.0,29713.09,106,0.446,0.0,0.0,1303.39,0.0,0,1,121.4,0.75,24407.12,13286.51,1428.12,0
132901,M,59.17316906228611,0,2.0,Married,Secondary / secondary special,House / apartment,Y,Y,90000.0,Commercial associate,34.30527036276523,,Business Entity Type 1,Cash loans,706221.0,22779.0,589500.0,,,,,,,,,,,26.0,731898.9,725150.0700000001,1.0,25.0,19.0,19.0,-6748.83,0.9615384615384616,0.9907790133309397,4.0,3.0,1.0,1267578.0,957951.0,69711.435,0.0,,,,,,,,,,27.0,660.5,505.0,0.0,0.0,0.0,0.2531,,0.75,,Tier_2,Other,2,0.6241691348774449,29333.03,953.26,0.0,12443.92,6116.81,3908.6,13488.03,66243.65,22779.0,977.35,741.87,0.0082,27783.02,0.0,0.0,21587.85,36,0.3259,0.0,0.0,0.0,95.06,0,0,0.0,0.0,-2404.69,10034.8,-20211.96,6
223700,F,54.46132785763176,0,1.0,Single / not married,Secondary / secondary special,House / apartment,N,Y,225000.0,Working,16.31211498973306,High skill tech staff,Government,Cash loans,1082214.0,31770.0,945000.0,2.0,1.0,1.0,4846500.0,4177417.5,0.0,0.0,0.0,0.0,0.0,167.0,3205421.82,3771207.72,0.0,167.0,0.0,0.0,565785.9,1.0,1.1765090311889124,4.0,4.0,0.0,1451065.5,1451065.5,97805.385,97456.5,2913833.61975,3896772.03,6120000.0,971866.935,1298925.0,231134.85,16.187964554166665,0.0,0.0,33.0,708.5,495.75,0.0,0.0,0.0,0.1412,18.5663,1.0,0.0,Tier_3,Salaried,1,0.44910486901539326,54223.3,2624.39,0.0,8553.02,18769.16,7171.98,14220.18,105562.03,31770.0,87667.97,44573.28,0.1981,1727440.52,0.0,0.0,56219.66,166,0.5326,10979.01,322100.19,3307.76,4499.31,0,0,0.0,0.0,84608.75,15141.15,61389.36,0
396359,F,53.89185489390828,0,2.0,Married,Secondary / secondary special,House / apartment,N,Y,247500.0,State servant,19.71526351813826,Core staff,Government,Cash loans,254700.0,24939.0,225000.0,10.0,6.0,4.0,1737632.52,659079.0,0.0,0.0,0.0,0.0,0.0,47.0,432272.025,432272.025,2.0,45.0,2.0,2.0,0.0,0.9574468085106383,1.0,7.0,6.0,1.0,521487.0,441000.0,64767.060000000005,41121.0,,,,,,,,,,53.0,341.75,170.83333333333334,1.0,1.0,1.0,0.1007636363636363,2.6629454545454547,0.8571428571428571,0.0,Tier_1,Salaried,2,0.8477895997411533,117398.28,8039.32,0.0,31757.88,25119.33,13043.23,7598.47,202956.51,24939.0,19604.49,6926.24,0.028,123358.63,17942.09,0.0,136171.7,91,0.6709,0.0,0.0,0.0,449.52,1,0,192.03,0.8333,17951.84,19560.66,-9514.93,3
166724,F,43.4798083504449,0,2.0,Married,Secondary / secondary special,House / apartment,Y,Y,157500.0,Working,,Laborers,Industry: type 3,Cash loans,1200744.0,38866.5,1048500.0,,,,,,,,,,,25.0,229286.61,229286.61,0.0,25.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,0.0,283752.0,231426.0,25782.795,11628.0,,,,,,,,,,28.0,343.0,235.0,0.0,0.0,0.0,0.2467714285714285,,0.75,,Tier_3,Salaried,3,0.6434743444261513,49941.99,2317.47,0.0,13049.98,17354.59,8466.04,13598.68,104728.75,38866.5,13904.75,6610.08,0.042,260165.71,0.0,0.0,37771.82,89,0.3607,0.0,0.0,0.0,0.0,0,1,354.24,0.8333,13753.39,10657.29,-3631.19,3
396102,F,36.799452429842574,0,2.0,Married,Secondary / secondary special,House / apartment,N,Y,135000.0,Working,,Core staff,Self-employed,Cash loans,904500.0,38322.0,904500.0,,,,,,,,,,,154.0,1469433.06,1461626.595,3.0,151.0,6.0,6.0,-7806.465000000001,0.9805194805194806,0.9946874306747936,7.0,5.0,2.0,2522794.5,1984680.0,97837.6275,57838.5,3327681.2355,4883514.12,5848500.0,643125.6,911763.09,210329.5875,18.77368333888889,0.0,0.0,33.0,377.0,226.0,0.0,0.0,0.0,0.2838666666666666,,0.7142857142857143,,Tier_3,Salaried,1,0.549935261486318,50137.75,1158.52,0.0,5304.35,8699.74,3570.12,14733.72,83604.2,38322.0,13073.8,4227.45,0.0313,140806.88,0.0,0.0,46607.2,77,0.5575,1179.64,7857.12,0.0,270.02,1,0,176.01,0.8333,13492.35,11052.31,-2170.1,2
236844,F,64.19712525667352,0,1.0,Widow,Secondary / secondary special,House / apartment,N,Y,180000.0,Pensioner,,,XNA,Cash loans,314100.0,16164.0,225000.0,8.0,3.0,5.0,1300765.5,86467.5,0.0,0.0,0.0,0.0,0.0,69.0,1835265.51,1572379.92,29.0,40.0,40.66666666666666,58.0,-262885.59,0.5797101449275363,0.8567588239589377,9.0,3.0,6.0,1247709.6,852164.55,53152.02,0.0,,,,,,,,,,56.0,1249.7333333333331,855.3,1.0,1.0,1.0,0.0898,0.480375,0.3333333333333333,0.0,Tier_1,Other,1,0.7945156128750811,92986.71,3955.04,0.0,10766.16,18806.29,9194.57,7171.18,142879.95,16164.0,20956.05,9678.14,0.0538,16820.85,0.0,1086.15,63861.68,128,0.447,0.0,0.0,0.0,0.0,0,0,0.0,0.0,19732.11,14988.1,-5919.33,2
270803,F,61.97672826830938,0,1.0,Widow,Secondary / secondary special,House / apartment,N,Y,49500.0,Pensioner,,,XNA,Cash loans,284400.0,10345.5,225000.0,1.0,1.0,0.0,40050.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,850121.19,846292.275,1.0,144.0,18.0,18.0,-3828.915,0.993103448275862,0.9954960362768984,7.0,6.0,0.0,424224.0,390474.0,27257.94,945.0,2701835.3445,3802736.655,4125000.0,230728.5,447009.84,148260.5025,25.10371374074074,0.0,0.0,72.0,1147.0,717.5666666666666,1.0,6.0,6.0,0.209,0.0,0.8571428571428571,0.0,Tier_2,Other,1,0.7658792017073135,21821.19,770.2,0.0,4724.3,3652.34,2787.76,1650.19,35405.98,10345.5,3748.52,1567.95,0.0317,55555.02,0.0,0.0,18815.0,21,0.5314,0.0,0.0,0.0,0.0,0,0,0.0,0.0,3483.2,5498.28,-11393.24,2
220215,F,52.34496919917864,0,2.0,Married,Secondary / secondary special,House / apartment,N,Y,63000.0,Pensioner,,,XNA,Cash loans,770292.0,34938.0,688500.0,8.0,3.0,4.0,664219.35,411.48,229088.52,0.0,2542.0,1.0,0.0,173.0,1671752.925,1671752.925,6.0,167.0,45.0,45.0,0.0,0.9653179190751444,1.0,3.0,2.0,0.0,281205.0,230602.5,20243.88,11245.5,3371323.424785714,4811711.58,5394214.285714285,1181970.0,1492397.01,234041.85375,18.84384704642857,4.0,2.0,20.0,190.0,70.0,2.0,3.0,3.0,0.5545714285714286,0.0065314285714285,0.6666666666666666,0.0,Tier_3,Other,3,0.7122724859673991,31694.83,314.05,0.0,3362.79,4595.99,2550.12,2175.17,44692.95,31500.0,0.0,0.0,0.0,0.0,0.0,0.0,26277.54,75,0.588,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-16268.27,7435.59,-27447.36,12
256469,F,55.03080082135524,0,2.0,Married,Secondary / secondary special,House / apartment,N,Y,256500.0,Pensioner,,,XNA,Cash loans,972000.0,32251.5,972000.0,,,,,,,,,,,50.0,248049.36,248049.36,0.0,50.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,213277.5,213277.5,25038.54,7843.5,,,,,,,,,,54.0,632.6666666666666,338.6333333333333,0.0,0.0,0.0,0.1257368421052631,,1.0,,Tier_1,Other,2,0.6826671862598891,116267.94,4608.58,0.0,9589.02,21139.39,12421.91,22210.99,186237.83,32251.5,38010.67,16932.3,0.066,222750.35,0.0,0.0,58198.11,33,0.3125,4484.33,28259.01,0.0,0.0,0,0,0.0,0.0,18277.13,26975.27,-37105.05,2
407275,F,34.70773442847365,0,2.0,Married,Higher education,House / apartment,N,N,135000.0,Working,4.969199178644764,Sales staff,Self-employed,Cash loans,539100.0,29376.0,450000.0,,,,,,,,,,,42.0,720840.06,559849.14,13.0,29.0,28.5,47.0,-160990.92,0.6904761904761905,0.7766620795187215,5.0,3.0,1.0,872370.0,481774.5,35219.745,15012.0,,,,,,,,,,37.0,518.6666666666666,270.0833333333333,0.0,0.0,0.0,0.2176,,0.6,,Tier_1,Salaried,2,0.7517285179777484,54961.06,19545.94,0.0,8072.44,9011.76,6058.4,4954.45,102604.05,29376.0,3019.95,1723.55,0.0128,38143.04,8063.28,0.0,63899.55,206,0.6228,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-6415.07,12447.0,-22794.81,9
425559,M,33.40999315537303,0,1.0,Single / not married,Secondary / secondary special,House / apartment,Y,Y,225000.0,Working,9.568788501026694,Managers,Other,Cash loans,545040.0,36553.5,450000.0,4.0,3.0,1.0,2990173.5,850099.5,0.0,0.0,0.0,0.0,0.0,33.0,750213.675,1106910.855,9.0,24.0,81.66666666666667,143.0,356697.18,0.7272727272727273,1.4754607812234293,7.0,2.0,2.0,1127403.0,849741.75,94342.05,8055.0,,,,,,,,,,22.0,237.0,136.5,0.0,0.0,0.0,0.16246,3.77822,0.2857142857142857,0.0,Tier_1,Salaried,1,0.737841658458373,118754.38,1852.07,0.0,17695.17,14821.04,8081.99,12205.94,173410.59,36553.5,15035.91,7375.8,0.0328,200318.82,0.0,0.0,110448.06,215,0.6369,0.0,0.0,0.0,0.0,0,0,0.0,0.0,19734.67,25632.85,-41261.23,2
